"","chapter","linenumber","word","sentiment"
"6826",11,1420,"polygon",NA
"6827",11,1421,"hundred",NA
"6828",11,1421,"hundredth",NA
"6829",11,1422,"foot",NA
"6830",11,1422,"length",NA
"6831",11,1422,"tenth",NA
"6832",11,1422,"inch",NA
"6833",11,1423,"polygon",NA
"6834",11,1423,"hundred",NA
"6835",11,1423,"larger","disgust"
"6836",11,1423,"larger","surprise"
"6837",11,1423,"larger","trust"
"6838",11,1424,"diameter",NA
"6839",11,1424,"spaceland",NA
"6840",11,1424,"pin",NA
"6841",11,1424,"head",NA
"6842",11,1424,"assumed",NA
"6843",11,1425,"courtesy","positive"
"6844",11,1425,"chief",NA
"6845",11,1425,"circle",NA
"6846",11,1425,"time","anticipation"
"6847",11,1425,"ten",NA
"6848",11,1425,"thousand",NA
"6849",11,1428,"ascent","positive"
"6850",11,1428,"posterity",NA
"6851",11,1428,"circles",NA
"6852",11,1428,"social",NA
"6853",11,1428,"scale",NA
"6854",11,1429,"restricted",NA
"6855",11,1429,"lower","negative"
"6856",11,1429,"lower","sadness"
"6857",11,1429,"regular",NA
"6858",11,1429,"classes",NA
"6859",11,1429,"law","trust"
"6860",11,1430,"nature",NA
"6861",11,1430,"limits",NA
"6862",11,1430,"increase","positive"
"6863",11,1430,"generation",NA
"6864",11,1431,"circle",NA
"6865",11,1431,"mere",NA
"6866",11,1432,"question","positive"
"6867",11,1432,"pedigree","positive"
"6868",11,1432,"pedigree","trust"
"6869",11,1432,"arithmetic",NA
"6870",11,1432,"hundred",NA
"6871",11,1433,"ninety",NA
"6872",11,1433,"seventh",NA
"6873",11,1433,"descendant",NA
"6874",11,1433,"equilateral",NA
"6875",11,1433,"triangle",NA
"6876",11,1433,"necessarily",NA
"6877",11,1434,"polygon",NA
"6878",11,1434,"hundred",NA
"6879",11,1435,"nature's",NA
"6880",11,1435,"law","trust"
"6881",11,1435,"prescribes",NA
"6882",11,1435,"antagonistic","anger"
"6883",11,1435,"antagonistic","disgust"
"6884",11,1435,"antagonistic","negative"
"6885",11,1435,"decrees",NA
"6886",11,1435,"affecting",NA
"6887",11,1435,"circular",NA
"6888",11,1436,"propagation",NA
"6889",11,1436,"race",NA
"6890",11,1436,"climbs",NA
"6891",11,1436,"scale",NA
"6892",11,1437,"development",NA
"6893",11,1437,"development",NA
"6894",11,1437,"proceed",NA
"6895",11,1437,"accelerated",NA
"6896",11,1437,"pace",NA
"6897",11,1438,"proportion",NA
"6898",11,1438,"race",NA
"6899",11,1439,"fertile","positive"
"6900",11,1439,"home",NA
"6901",11,1439,"polygon",NA
"6902",11,1439,"hundred",NA
"6903",11,1440,"rare",NA
"6904",11,1440,"son",NA
"6905",11,1441,"hand",NA
"6906",11,1441,"son",NA
"6907",11,1441,"hundred",NA
"6908",11,1441,"sided",NA
"6909",11,1441,"polygon",NA
"6910",11,1442,"possess","anticipation"
"6911",11,1442,"possess","joy"
"6912",11,1442,"possess","positive"
"6913",11,1442,"possess","trust"
"6914",11,1442,"hundred",NA
"6915",11,1442,"fifty",NA
"6916",11,1442,"hundred",NA
"6917",11,1444,"art","anticipation"
"6918",11,1444,"art","joy"
"6919",11,1444,"art","positive"
"6920",11,1444,"art","sadness"
"6921",11,1444,"art","surprise"
"6922",11,1444,"steps",NA
"6923",11,1444,"process",NA
"6924",11,1444,"evolution","positive"
"6925",11,1445,"physicians",NA
"6926",11,1445,"discovered",NA
"6927",11,1445,"tender","joy"
"6928",11,1445,"tender","positive"
"6929",11,1445,"tender","trust"
"6930",11,1445,"infant","anticipation"
"6931",11,1445,"infant","fear"
"6932",11,1445,"infant","joy"
"6933",11,1445,"infant","positive"
"6934",11,1445,"infant","surprise"
"6935",11,1446,"polygon",NA
"6936",11,1446,"class",NA
"6937",11,1446,"fractured",NA
"6938",11,1446,"frame",NA
"6939",11,1447,"set",NA
"6940",11,1447,"exactness",NA
"6941",11,1447,"polygon",NA
"6942",11,1447,"hundred",NA
"6943",11,1448,"means",NA
"6944",11,1448,"process",NA
"6945",11,1448,"attended",NA
"6946",11,1449,"risk","anticipation"
"6947",11,1449,"risk","fear"
"6948",11,1449,"risk","negative"
"6949",11,1449,"overleaps",NA
"6950",11,1449,"hundred",NA
"6951",11,1449,"generations",NA
"6952",11,1450,"double",NA
"6953",11,1450,"stroke","fear"
"6954",11,1450,"stroke","negative"
"6955",11,1450,"stroke","sadness"
"6956",11,1450,"progenitors",NA
"6957",11,1451,"nobility","anticipation"
"6958",11,1451,"nobility","positive"
"6959",11,1451,"nobility","trust"
"6960",11,1451,"descent","fear"
"6961",11,1451,"descent","sadness"
"6962",11,1453,"promising","positive"
"6963",11,1453,"child","anticipation"
"6964",11,1453,"child","joy"
"6965",11,1453,"child","positive"
"6966",11,1453,"sacrificed",NA
"6967",11,1453,"scarcely","negative"
"6968",11,1453,"scarcely","sadness"
"6969",11,1454,"ten",NA
"6970",11,1454,"survives",NA
"6971",11,1454,"strong",NA
"6972",11,1454,"parental",NA
"6973",11,1454,"ambition","anticipation"
"6974",11,1454,"ambition","joy"
"6975",11,1454,"ambition","positive"
"6976",11,1454,"ambition","trust"
"6977",11,1455,"polygons",NA
"6978",11,1455,"fringe",NA
"6979",11,1455,"circular",NA
"6980",11,1455,"class",NA
"6981",11,1456,"rare",NA
"6982",11,1456,"nobleman","positive"
"6983",11,1456,"nobleman","trust"
"6984",11,1456,"position",NA
"6985",11,1456,"society",NA
"6986",11,1457,"neglected","anger"
"6987",11,1457,"neglected","disgust"
"6988",11,1457,"neglected","negative"
"6989",11,1457,"neglected","sadness"
"6990",11,1457,"born",NA
"6991",11,1457,"circular",NA
"6992",11,1457,"neo",NA
"6993",11,1457,"therapeutic","joy"
"6994",11,1457,"therapeutic","positive"
"6995",11,1457,"therapeutic","trust"
"6996",11,1458,"gymnasium",NA
"6997",11,1458,"attained",NA
"6998",11,1458,"age",NA
"6999",11,1458,"month",NA
"7000",11,1460,"determines",NA
"7001",11,1460,"success","anticipation"
"7002",11,1460,"success","joy"
"7003",11,1460,"success","positive"
"7004",11,1460,"failure","disgust"
"7005",11,1460,"failure","fear"
"7006",11,1460,"failure","negative"
"7007",11,1460,"failure","sadness"
"7008",11,1460,"time","anticipation"
"7009",11,1461,"child","anticipation"
"7010",11,1461,"child","joy"
"7011",11,1461,"child","positive"
"7012",11,1461,"probability","anticipation"
"7013",11,1461,"added",NA
"7014",11,1461,"tombstones",NA
"7015",11,1462,"crowd",NA
"7016",11,1462,"neo",NA
"7017",11,1462,"therapeutic","joy"
"7018",11,1462,"therapeutic","positive"
"7019",11,1462,"therapeutic","trust"
"7020",11,1462,"cemetery","fear"
"7021",11,1462,"cemetery","negative"
"7022",11,1462,"cemetery","sadness"
"7023",11,1462,"rare",NA
"7024",11,1462,"occasional","surprise"
"7025",11,1462,"glad","anticipation"
"7026",11,1462,"glad","joy"
"7027",11,1462,"glad","positive"
"7028",11,1463,"procession","joy"
"7029",11,1463,"procession","positive"
"7030",11,1463,"procession","sadness"
"7031",11,1463,"procession","surprise"
"7032",11,1463,"bears",NA
"7033",11,1463,"exultant",NA
"7034",11,1463,"parents",NA
"7035",11,1464,"polygon",NA
"7036",11,1464,"circle",NA
"7037",11,1464,"courtesy","positive"
"7038",11,1464,"single",NA
"7039",11,1464,"instance",NA
"7040",11,1465,"blessed","joy"
"7041",11,1465,"blessed","positive"
"7042",11,1465,"result","anticipation"
"7043",11,1465,"induces",NA
"7044",11,1465,"multitudes",NA
"7045",11,1465,"polygonal",NA
"7046",11,1465,"parents",NA
"7047",11,1466,"submit","anticipation"
"7048",11,1466,"similar",NA
"7049",11,1466,"domestic",NA
"7050",11,1466,"sacrifice",NA
"7051",11,1466,"dissimilar",NA
"7052",11,1466,"issue",NA
"7053",12,1471,"section",NA
"7054",12,1471,"12",NA
"7055",12,1471,"doctrine","trust"
"7056",12,1471,"priests",NA
"7057",12,1474,"doctrine","trust"
"7058",12,1474,"circles",NA
"7059",12,1474,"briefly",NA
"7060",12,1474,"summed",NA
"7061",12,1475,"single",NA
"7062",12,1475,"maxim","trust"
"7063",12,1475,"attend",NA
"7064",12,1475,"configuration",NA
"7065",12,1475,"political",NA
"7066",12,1476,"ecclesiastical",NA
"7067",12,1476,"moral","anger"
"7068",12,1476,"moral","positive"
"7069",12,1476,"moral","trust"
"7070",12,1476,"teaching",NA
"7071",12,1476,"object",NA
"7072",12,1477,"improvement","joy"
"7073",12,1477,"improvement","positive"
"7074",12,1477,"improvement","trust"
"7075",12,1477,"individual",NA
"7076",12,1477,"collective",NA
"7077",12,1477,"configuration",NA
"7078",12,1477,"special","joy"
"7079",12,1477,"special","positive"
"7080",12,1478,"reference",NA
"7081",12,1478,"configuration",NA
"7082",12,1478,"circles",NA
"7083",12,1479,"objects",NA
"7084",12,1479,"subordinated",NA
"7085",12,1481,"merit","positive"
"7086",12,1481,"merit","trust"
"7087",12,1481,"circles",NA
"7088",12,1481,"effectually",NA
"7089",12,1481,"suppressed",NA
"7090",12,1482,"ancient","negative"
"7091",12,1482,"heresies",NA
"7092",12,1482,"led",NA
"7093",12,1482,"waste","disgust"
"7094",12,1482,"waste","negative"
"7095",12,1482,"energy",NA
"7096",12,1482,"sympathy","positive"
"7097",12,1482,"sympathy","sadness"
"7098",12,1483,"vain",NA
"7099",12,1483,"belief",NA
"7100",12,1483,"conduct",NA
"7101",12,1483,"depends",NA
"7102",12,1483,"effort","positive"
"7103",12,1483,"training",NA
"7104",12,1484,"encouragement","positive"
"7105",12,1484,"praise","joy"
"7106",12,1484,"praise","positive"
"7107",12,1484,"praise","trust"
"7108",12,1484,"configuration",NA
"7109",12,1485,"pantocyclus",NA
"7110",12,1485,"illustrious","positive"
"7111",12,1485,"circle",NA
"7112",12,1485,"mentioned",NA
"7113",12,1485,"queller",NA
"7114",12,1486,"colour",NA
"7115",12,1486,"revolt","anger"
"7116",12,1486,"revolt","negative"
"7117",12,1486,"revolt","surprise"
"7118",12,1486,"convinced","trust"
"7119",12,1486,"mankind",NA
"7120",12,1486,"configuration",NA
"7121",12,1486,"makes",NA
"7122",12,1487,"born",NA
"7123",12,1487,"isosceles",NA
"7124",12,1488,"uneven","negative"
"7125",12,1488,"assuredly","trust"
"7126",12,1488,"wrong","negative"
"7127",12,1489,"purpose",NA
"7128",12,1489,"isosceles",NA
"7129",12,1489,"hospital","fear"
"7130",12,1489,"hospital","sadness"
"7131",12,1489,"hospital","trust"
"7132",12,1490,"similarly",NA
"7133",12,1490,"triangle",NA
"7134",12,1490,"square",NA
"7135",12,1490,"polygon",NA
"7136",12,1490,"born",NA
"7137",12,1491,"irregularity","negative"
"7138",12,1491,"regular",NA
"7139",12,1492,"hospitals",NA
"7140",12,1492,"disease","anger"
"7141",12,1492,"disease","disgust"
"7142",12,1492,"disease","fear"
"7143",12,1492,"disease","negative"
"7144",12,1492,"disease","sadness"
"7145",12,1492,"cured",NA
"7146",12,1492,"days",NA
"7147",12,1493,"prison","anger"
"7148",12,1493,"prison","fear"
"7149",12,1493,"prison","negative"
"7150",12,1493,"prison","sadness"
"7151",12,1493,"angle",NA
"7152",12,1493,"executioner","anger"
"7153",12,1493,"executioner","fear"
"7154",12,1493,"executioner","negative"
"7155",12,1493,"executioner","sadness"
"7156",12,1495,"faults",NA
"7157",12,1495,"defects",NA
"7158",12,1495,"slightest",NA
"7159",12,1495,"misconduct","disgust"
"7160",12,1495,"misconduct","negative"
"7161",12,1496,"flagitious",NA
"7162",12,1496,"crime","anger"
"7163",12,1496,"crime","negative"
"7164",12,1496,"pantocyclus",NA
"7165",12,1496,"attributed",NA
"7166",12,1496,"deviation","sadness"
"7167",12,1496,"perfect","anticipation"
"7168",12,1496,"perfect","joy"
"7169",12,1496,"perfect","positive"
"7170",12,1496,"perfect","trust"
"7171",12,1497,"regularity","anticipation"
"7172",12,1497,"regularity","positive"
"7173",12,1497,"regularity","trust"
"7174",12,1497,"bodily",NA
"7175",12,1497,"figure",NA
"7176",12,1497,"caused",NA
"7177",12,1497,"congenital",NA
"7178",12,1498,"collision","anger"
"7179",12,1498,"collision","negative"
"7180",12,1498,"crowd",NA
"7181",12,1498,"neglect","negative"
"7182",12,1498,"exercise",NA
"7183",12,1498,"taking",NA
"7184",12,1499,"sudden","surprise"
"7185",12,1499,"change","fear"
"7186",12,1499,"temperature",NA
"7187",12,1499,"resulting",NA
"7188",12,1500,"shrinkage",NA
"7189",12,1500,"expansion",NA
"7190",12,1500,"susceptible","negative"
"7191",12,1500,"frame",NA
"7192",12,1501,"concluded",NA
"7193",12,1501,"illustrious","positive"
"7194",12,1501,"philosopher","positive"
"7195",12,1501,"philosopher","trust"
"7196",12,1501,"conduct",NA
"7197",12,1502,"bad","anger"
"7198",12,1502,"bad","disgust"
"7199",12,1502,"bad","fear"
"7200",12,1502,"bad","negative"
"7201",12,1502,"bad","sadness"
"7202",12,1502,"conduct",NA
"7203",12,1502,"fit",NA
"7204",12,1502,"subject","negative"
"7205",12,1502,"sober",NA
"7206",12,1502,"estimation",NA
"7207",12,1503,"praise","joy"
"7208",12,1503,"praise","positive"
"7209",12,1503,"praise","trust"
"7210",12,1503,"blame","anger"
"7211",12,1503,"blame","disgust"
"7212",12,1503,"blame","negative"
"7213",12,1503,"praise","joy"
"7214",12,1503,"praise","positive"
"7215",12,1503,"praise","trust"
"7216",12,1503,"integrity","positive"
"7217",12,1503,"integrity","trust"
"7218",12,1504,"square",NA
"7219",12,1504,"faithfully",NA
"7220",12,1504,"defends",NA
"7221",12,1504,"client",NA
"7222",12,1505,"reality",NA
"7223",12,1505,"admire","positive"
"7224",12,1505,"admire","trust"
"7225",12,1505,"exact",NA
"7226",12,1505,"precision","positive"
"7227",12,1506,"angles",NA
"7228",12,1506,"blame","anger"
"7229",12,1506,"blame","disgust"
"7230",12,1506,"blame","negative"
"7231",12,1506,"lying","anger"
"7232",12,1506,"lying","disgust"
"7233",12,1506,"lying","negative"
"7234",12,1506,"thievish",NA
"7235",12,1506,"isosceles",NA
"7236",12,1507,"deplore","anger"
"7237",12,1507,"deplore","disgust"
"7238",12,1507,"deplore","negative"
"7239",12,1507,"deplore","sadness"
"7240",12,1507,"incurable","anger"
"7241",12,1507,"incurable","disgust"
"7242",12,1507,"incurable","fear"
"7243",12,1507,"incurable","negative"
"7244",12,1507,"incurable","sadness"
"7245",12,1507,"inequality","anger"
"7246",12,1507,"inequality","fear"
"7247",12,1507,"inequality","negative"
"7248",12,1507,"inequality","sadness"
"7249",12,1509,"theoretically",NA
"7250",12,1509,"doctrine","trust"
"7251",12,1509,"unquestionable","positive"
"7252",12,1509,"unquestionable","trust"
"7253",12,1509,"practical",NA
"7254",12,1510,"drawbacks",NA
"7255",12,1510,"dealing",NA
"7256",12,1510,"isosceles",NA
"7257",12,1510,"rascal","anger"
"7258",12,1510,"rascal","disgust"
"7259",12,1510,"rascal","fear"
"7260",12,1510,"rascal","negative"
"7261",12,1510,"pleads",NA
"7262",12,1511,"stealing","disgust"
"7263",12,1511,"stealing","fear"
"7264",12,1511,"stealing","negative"
"7265",12,1511,"unevenness",NA
"7266",12,1511,"reply",NA
"7267",12,1512,"reason","positive"
"7268",12,1512,"nuisance","anger"
"7269",12,1512,"nuisance","negative"
"7270",12,1512,"neighbours",NA
"7271",12,1513,"magistrate",NA
"7272",12,1513,"sentencing",NA
"7273",12,1513,"consumed",NA
"7274",12,1514,"matter",NA
"7275",12,1514,"domestic",NA
"7276",12,1514,"difficulties","negative"
"7277",12,1514,"difficulties","sadness"
"7278",12,1515,"penalty","anger"
"7279",12,1515,"penalty","fear"
"7280",12,1515,"penalty","negative"
"7281",12,1515,"penalty","sadness"
"7282",12,1515,"consumption",NA
"7283",12,1515,"death","anger"
"7284",12,1515,"death","anticipation"
"7285",12,1515,"death","disgust"
"7286",12,1515,"death","fear"
"7287",12,1515,"death","negative"
"7288",12,1515,"death","sadness"
"7289",12,1515,"death","surprise"
"7290",12,1515,"question","positive"
"7291",12,1516,"theory","anticipation"
"7292",12,1516,"theory","trust"
"7293",12,1516,"configuration",NA
"7294",12,1516,"awkwardly",NA
"7295",12,1517,"confess","negative"
"7296",12,1517,"confess","positive"
"7297",12,1517,"confess","trust"
"7298",12,1517,"occasionally",NA
"7299",12,1517,"hexagonal",NA
"7300",12,1517,"grandsons",NA
"7301",12,1517,"pleads",NA
"7302",12,1518,"excuse","negative"
"7303",12,1518,"disobedience","anger"
"7304",12,1518,"disobedience","disgust"
"7305",12,1518,"disobedience","negative"
"7306",12,1518,"sudden","surprise"
"7307",12,1518,"change","fear"
"7308",12,1518,"temperature",NA
"7309",12,1519,"perimeter",NA
"7310",12,1519,"lay",NA
"7311",12,1519,"blame","anger"
"7312",12,1519,"blame","disgust"
"7313",12,1519,"blame","negative"
"7314",12,1520,"configuration",NA
"7315",12,1520,"strengthened",NA
"7316",12,1521,"abundance","anticipation"
"7317",12,1521,"abundance","disgust"
"7318",12,1521,"abundance","joy"
"7319",12,1521,"abundance","negative"
"7320",12,1521,"abundance","positive"
"7321",12,1521,"abundance","trust"
"7322",12,1521,"choicest",NA
"7323",12,1521,"sweetmeats",NA
"7324",12,1521,"logically",NA
"7325",12,1522,"reject","anger"
"7326",12,1522,"reject","fear"
"7327",12,1522,"reject","negative"
"7328",12,1522,"reject","sadness"
"7329",12,1522,"practically",NA
"7330",12,1522,"accept",NA
"7331",12,1522,"conclusions",NA
"7332",12,1524,"assume",NA
"7333",12,1524,"sound",NA
"7334",12,1524,"scolding","anger"
"7335",12,1524,"scolding","negative"
"7336",12,1525,"castigation",NA
"7337",12,1525,"latent","anger"
"7338",12,1525,"latent","anticipation"
"7339",12,1525,"latent","disgust"
"7340",12,1525,"latent","negative"
"7341",12,1525,"latent","surprise"
"7342",12,1525,"strengthening","joy"
"7343",12,1525,"strengthening","positive"
"7344",12,1525,"strengthening","trust"
"7345",12,1525,"influence","negative"
"7346",12,1525,"influence","positive"
"7347",12,1526,"grandson's",NA
"7348",12,1526,"configuration",NA
"7349",12,1526,"grounds",NA
"7350",12,1527,"thinking",NA
"7351",12,1527,"events",NA
"7352",12,1527,"extricating",NA
"7353",12,1528,"dilemma",NA
"7354",12,1528,"circles",NA
"7355",12,1529,"sitting",NA
"7356",12,1529,"judges",NA
"7357",12,1529,"law","trust"
"7358",12,1529,"courts",NA
"7359",12,1529,"praise","joy"
"7360",12,1529,"praise","positive"
"7361",12,1529,"praise","trust"
"7362",12,1529,"blame","anger"
"7363",12,1529,"blame","disgust"
"7364",12,1529,"blame","negative"
"7365",12,1529,"regular",NA
"7366",12,1530,"irregular","negative"
"7367",12,1530,"figures",NA
"7368",12,1530,"homes",NA
"7369",12,1530,"experience",NA
"7370",12,1531,"scolding","anger"
"7371",12,1531,"scolding","negative"
"7372",12,1531,"children",NA
"7373",12,1531,"speak",NA
"7374",12,1531,"wrong","negative"
"7375",12,1532,"vehemently",NA
"7376",12,1532,"passionately",NA
"7377",12,1532,"names",NA
"7378",12,1533,"represented","positive"
"7379",12,1533,"real","positive"
"7380",12,1533,"real","trust"
"7381",12,1533,"existence","positive"
"7382",12,1533,"human",NA
"7383",12,1533,"figure",NA
"7384",12,1533,"capable",NA
"7385",12,1534,"choosing",NA
"7386",12,1536,"constantly","trust"
"7387",12,1536,"carrying",NA
"7388",12,1536,"policy","trust"
"7389",12,1536,"configuration",NA
"7390",12,1537,"leading","trust"
"7391",12,1537,"idea",NA
"7392",12,1537,"mind",NA
"7393",12,1537,"circles",NA
"7394",12,1537,"reverse",NA
"7395",12,1537,"nature",NA
"7396",12,1538,"commandment",NA
"7397",12,1538,"spaceland",NA
"7398",12,1538,"regulates",NA
"7399",12,1538,"relations",NA
"7400",12,1538,"parents",NA
"7401",12,1539,"children",NA
"7402",12,1539,"children",NA
"7403",12,1539,"taught","trust"
"7404",12,1539,"honour",NA
"7405",12,1539,"parents",NA
"7406",12,1540,"circles",NA
"7407",12,1540,"chief",NA
"7408",12,1540,"object",NA
"7409",12,1540,"universal",NA
"7410",12,1541,"homage","positive"
"7411",12,1541,"taught","trust"
"7412",12,1541,"honour",NA
"7413",12,1541,"grandson",NA
"7414",12,1542,"son",NA
"7415",12,1542,"honour",NA
"7416",12,1542,"means",NA
"7417",12,1542,"indulgence",NA
"7418",12,1543,"reverent",NA
"7419",12,1543,"regard",NA
"7420",12,1543,"circles",NA
"7421",12,1544,"teach","joy"
"7422",12,1544,"teach","positive"
"7423",12,1544,"teach","surprise"
"7424",12,1544,"teach","trust"
"7425",12,1544,"duty",NA
"7426",12,1544,"fathers",NA
"7427",12,1544,"subordinate","fear"
"7428",12,1544,"subordinate","negative"
"7429",12,1545,"posterity",NA
"7430",12,1545,"advancing",NA
"7431",12,1545,"welfare",NA
"7432",12,1546,"descendants",NA
"7433",12,1548,"weak",NA
"7434",12,1548,"system","trust"
"7435",12,1548,"circles",NA
"7436",12,1548,"humble","disgust"
"7437",12,1548,"humble","negative"
"7438",12,1548,"humble","positive"
"7439",12,1548,"humble","sadness"
"7440",12,1548,"square",NA
"7441",12,1549,"venture",NA
"7442",12,1549,"speak",NA
"7443",12,1549,"circular",NA
"7444",12,1549,"element",NA
"7445",12,1550,"weakness","negative"
"7446",12,1550,"appears",NA
"7447",12,1550,"found","joy"
"7448",12,1550,"found","positive"
"7449",12,1550,"found","trust"
"7450",12,1550,"relations",NA
"7451",12,1550,"women",NA
"7452",12,1552,"utmost",NA
"7453",12,1552,"importance","anticipation"
"7454",12,1552,"importance","positive"
"7455",12,1552,"society",NA
"7456",12,1552,"irregular","negative"
"7457",12,1552,"births",NA
"7458",12,1553,"discouraged",NA
"7459",12,1553,"woman",NA
"7460",12,1554,"irregularities",NA
"7461",12,1554,"ancestry",NA
"7462",12,1554,"fit",NA
"7463",12,1554,"partner","positive"
"7464",12,1554,"desires",NA
"7465",12,1555,"posterity",NA
"7466",12,1555,"rise",NA
"7467",12,1555,"regular",NA
"7468",12,1555,"degrees",NA
"7469",12,1555,"social",NA
"7470",12,1555,"scale",NA
"7471",12,1557,"irregularity","negative"
"7472",12,1557,"male",NA
"7473",12,1557,"matter",NA
"7474",12,1557,"measurement",NA
"7475",12,1558,"women",NA
"7476",12,1558,"straight",NA
"7477",12,1558,"visibly",NA
"7478",12,1558,"regular",NA
"7479",12,1558,"speak",NA
"7480",12,1559,"devise",NA
"7481",12,1559,"means",NA
"7482",12,1559,"ascertaining",NA
"7483",12,1559,"call",NA
"7484",12,1560,"invisible",NA
"7485",12,1560,"irregularity","negative"
"7486",12,1560,"potential",NA
"7487",12,1560,"irregularities",NA
"7488",12,1561,"offspring",NA
"7489",12,1561,"effected",NA
"7490",12,1561,"carefully","positive"
"7491",12,1562,"pedigrees",NA
"7492",12,1562,"preserved",NA
"7493",12,1562,"supervised",NA
"7494",12,1563,"certified",NA
"7495",12,1563,"pedigree","positive"
"7496",12,1563,"pedigree","trust"
"7497",12,1563,"woman",NA
"7498",12,1563,"allowed",NA
"7499",12,1563,"marry","anticipation"
"7500",12,1563,"marry","fear"
"7501",12,1563,"marry","joy"
"7502",12,1563,"marry","positive"
"7503",12,1563,"marry","surprise"
"7504",12,1563,"marry","trust"
"7505",12,1565,"supposed",NA
"7506",12,1565,"circle",NA
"7507",12,1565,"proud","anticipation"
"7508",12,1565,"proud","joy"
"7509",12,1565,"proud","positive"
"7510",12,1565,"proud","trust"
"7511",12,1565,"ancestry",NA
"7512",12,1566,"regardful",NA
"7513",12,1566,"posterity",NA
"7514",12,1566,"possibly",NA
"7515",12,1566,"issue",NA
"7516",12,1567,"chief",NA
"7517",12,1567,"circle",NA
"7518",12,1567,"careful","positive"
"7519",12,1567,"choose",NA
"7520",12,1567,"wife",NA
"7521",12,1568,"blot","negative"
"7522",12,1568,"escutcheon",NA
"7523",12,1568,"care",NA
"7524",12,1568,"choosing",NA
"7525",12,1569,"regular",NA
"7526",12,1569,"wife",NA
"7527",12,1569,"appears",NA
"7528",12,1569,"diminish","negative"
"7529",12,1569,"diminish","sadness"
"7530",12,1569,"rises",NA
"7531",12,1569,"social",NA
"7532",12,1569,"scale",NA
"7533",12,1570,"induce",NA
"7534",12,1570,"aspiring","anticipation"
"7535",12,1570,"aspiring","joy"
"7536",12,1570,"aspiring","positive"
"7537",12,1570,"aspiring","trust"
"7538",12,1570,"isosceles",NA
"7539",12,1570,"hopes",NA
"7540",12,1570,"generating",NA
"7541",12,1571,"equilateral",NA
"7542",12,1571,"son",NA
"7543",12,1571,"wife",NA
"7544",12,1571,"reckoned",NA
"7545",12,1571,"single",NA
"7546",12,1571,"irregularity","negative"
"7547",12,1572,"ancestors",NA
"7548",12,1572,"square",NA
"7549",12,1572,"pentagon",NA
"7550",12,1572,"confident","joy"
"7551",12,1572,"confident","positive"
"7552",12,1572,"confident","trust"
"7553",12,1573,"family",NA
"7554",12,1573,"steadily",NA
"7555",12,1573,"rise",NA
"7556",12,1573,"inquire",NA
"7557",12,1574,"hundredth",NA
"7558",12,1574,"generation",NA
"7559",12,1574,"hexagon",NA
"7560",12,1574,"dodecagon",NA
"7561",12,1574,"careless",NA
"7562",12,1575,"wife's",NA
"7563",12,1575,"pedigree","positive"
"7564",12,1575,"pedigree","trust"
"7565",12,1575,"circle",NA
"7566",12,1575,"deliberately",NA
"7567",12,1576,"wife",NA
"7568",12,1576,"irregular","negative"
"7569",12,1576,"grandfather","trust"
"7570",12,1577,"slight",NA
"7571",12,1577,"superiority","positive"
"7572",12,1577,"lustre",NA
"7573",12,1577,"charms",NA
"7574",12,1577,"low",NA
"7575",12,1578,"voice",NA
"7576",12,1579,"excellent","joy"
"7577",12,1579,"excellent","positive"
"7578",12,1579,"excellent","trust"
"7579",12,1579,"woman",NA
"7580",12,1581,"ill","anger"
"7581",12,1581,"ill","disgust"
"7582",12,1581,"ill","fear"
"7583",12,1581,"ill","negative"
"7584",12,1581,"ill","sadness"
"7585",12,1581,"judged",NA
"7586",12,1581,"marriages",NA
"7587",12,1581,"expected","anticipation"
"7588",12,1581,"barren","negative"
"7589",12,1581,"barren","sadness"
"7590",12,1582,"result","anticipation"
"7591",12,1582,"positive",NA
"7592",12,1582,"irregularity","negative"
"7593",12,1582,"diminution",NA
"7594",12,1583,"evils",NA
"7595",12,1583,"hitherto","negative"
"7596",12,1583,"provided",NA
"7597",12,1583,"sufficiently",NA
"7598",12,1583,"deterrent",NA
"7599",12,1583,"loss","anger"
"7600",12,1583,"loss","fear"
"7601",12,1583,"loss","negative"
"7602",12,1583,"loss","sadness"
"7603",12,1584,"highly",NA
"7604",12,1584,"developed",NA
"7605",12,1584,"polygon",NA
"7606",12,1584,"easily",NA
"7607",12,1584,"noticed",NA
"7608",12,1585,"compensated",NA
"7609",12,1585,"successful","anticipation"
"7610",12,1585,"successful","joy"
"7611",12,1585,"successful","positive"
"7612",12,1585,"successful","trust"
"7613",12,1585,"operation","fear"
"7614",12,1585,"operation","trust"
"7615",12,1586,"neo",NA
"7616",12,1586,"therapeutic","joy"
"7617",12,1586,"therapeutic","positive"
"7618",12,1586,"therapeutic","trust"
"7619",12,1586,"gymnasium",NA
"7620",12,1586,"circles",NA
"7621",12,1587,"disposed","anticipation"
"7622",12,1587,"disposed","positive"
"7623",12,1587,"disposed","trust"
"7624",12,1587,"acquiesce",NA
"7625",12,1587,"infecundity",NA
"7626",12,1587,"law","trust"
"7627",12,1588,"superior","positive"
"7628",12,1588,"development",NA
"7629",12,1588,"evil","anger"
"7630",12,1588,"evil","disgust"
"7631",12,1588,"evil","fear"
"7632",12,1588,"evil","negative"
"7633",12,1588,"evil","sadness"
"7634",12,1588,"arrested",NA
"7635",12,1588,"gradual","anticipation"
"7636",12,1589,"diminution",NA
"7637",12,1589,"circular",NA
"7638",12,1589,"class",NA
"7639",12,1589,"rapid","surprise"
