"","linenumber","word","sentiment"
"4214",995,"day",NA
"4215",996,"day",NA
"4216",996,"week",NA
"4217",996,"understand",NA
"4218",997,"sister",NA
"4219",997,"courage","positive"
"4220",998,"child","anticipation"
"4221",998,"child","joy"
"4222",998,"child","positive"
"4223",999,"adult's",NA
"4224",999,"appreciation","joy"
"4225",999,"appreciation","positive"
"4226",999,"appreciation","trust"
"4227",999,"burdensome","fear"
"4228",999,"burdensome","negative"
"4229",999,"burdensome","sadness"
"4230",999,"job","positive"
"4231",1001,"gregor's",NA
"4232",1001,"mother","anticipation"
"4233",1001,"mother","joy"
"4234",1001,"mother","negative"
"4235",1001,"mother","positive"
"4236",1001,"mother","sadness"
"4237",1001,"mother","trust"
"4238",1001,"realised",NA
"4239",1002,"consideration",NA
"4240",1002,"parents",NA
"4241",1002,"gregor",NA
"4242",1002,"avoid","fear"
"4243",1002,"avoid","negative"
"4244",1003,"window",NA
"4245",1003,"day",NA
"4246",1003,"square",NA
"4247",1003,"meters",NA
"4248",1003,"floor",NA
"4249",1004,"crawl","disgust"
"4250",1004,"crawl","negative"
"4251",1004,"hard",NA
"4252",1004,"lie","anger"
"4253",1004,"lie","disgust"
"4254",1004,"lie","negative"
"4255",1004,"lie","sadness"
"4256",1005,"quietly",NA
"4257",1005,"night",NA
"4258",1005,"food","joy"
"4259",1005,"food","positive"
"4260",1005,"food","trust"
"4261",1005,"stopped",NA
"4262",1005,"giving","positive"
"4263",1006,"pleasure",NA
"4264",1006,"entertain","joy"
"4265",1006,"entertain","positive"
"4266",1006,"habit",NA
"4267",1007,"crawling",NA
"4268",1007,"walls",NA
"4269",1007,"ceiling",NA
"4270",1008,"fond",NA
"4271",1008,"hanging","anger"
"4272",1008,"hanging","disgust"
"4273",1008,"hanging","fear"
"4274",1008,"hanging","negative"
"4275",1008,"hanging","sadness"
"4276",1008,"ceiling",NA
"4277",1008,"lying","anger"
"4278",1008,"lying","disgust"
"4279",1008,"lying","negative"
"4280",1009,"floor",NA
"4281",1009,"breathe",NA
"4282",1009,"freely","joy"
"4283",1009,"freely","positive"
"4284",1009,"freely","trust"
"4285",1009,"body",NA
"4286",1009,"light",NA
"4287",1010,"swing",NA
"4288",1010,"relaxed",NA
"4289",1010,"happy","anticipation"
"4290",1010,"happy","joy"
"4291",1010,"happy","positive"
"4292",1010,"happy","trust"
"4293",1010,"happen","anticipation"
"4294",1011,"surprise","fear"
"4295",1011,"surprise","joy"
"4296",1011,"surprise","positive"
"4297",1011,"surprise","surprise"
"4298",1011,"letting",NA
"4299",1011,"ceiling",NA
"4300",1012,"landing",NA
"4301",1012,"floor",NA
"4302",1012,"crash","fear"
"4303",1012,"crash","negative"
"4304",1012,"crash","sadness"
"4305",1012,"crash","surprise"
"4306",1013,"control",NA
"4307",1013,"body",NA
"4308",1013,"fall","negative"
"4309",1013,"fall","sadness"
"4310",1014,"caused",NA
"4311",1014,"damage","anger"
"4312",1014,"damage","disgust"
"4313",1014,"damage","negative"
"4314",1014,"damage","sadness"
"4315",1014,"sister",NA
"4316",1015,"noticed",NA
"4317",1015,"gregor's",NA
"4318",1015,"entertaining","anticipation"
"4319",1015,"entertaining","joy"
"4320",1015,"entertaining","positive"
"4321",1016,"left",NA
"4322",1016,"traces",NA
"4323",1016,"adhesive",NA
"4324",1016,"feet",NA
"4325",1016,"crawled",NA
"4326",1017,"head",NA
"4327",1017,"easy",NA
"4328",1018,"removing",NA
"4329",1018,"furniture",NA
"4330",1018,"chest",NA
"4331",1019,"drawers",NA
"4332",1019,"desk",NA
"4333",1020,"dare","anticipation"
"4334",1020,"dare","trust"
"4335",1021,"father","trust"
"4336",1021,"sixteen",NA
"4337",1021,"maid",NA
"4338",1021,"carried",NA
"4339",1021,"bravely",NA
"4340",1022,"cook",NA
"4341",1022,"left",NA
"4342",1022,"helped",NA
"4343",1023,"allowed",NA
"4344",1023,"kitchen",NA
"4345",1023,"locked",NA
"4346",1023,"times",NA
"4347",1024,"door",NA
"4348",1025,"sister",NA
"4349",1025,"choice","positive"
"4350",1025,"choose",NA
"4351",1025,"time","anticipation"
"4352",1026,"gregor's",NA
"4353",1026,"father","trust"
"4354",1026,"fetch",NA
"4355",1026,"mother","anticipation"
"4356",1026,"mother","joy"
"4357",1026,"mother","negative"
"4358",1026,"mother","positive"
"4359",1026,"mother","sadness"
"4360",1026,"mother","trust"
"4361",1027,"approached",NA
"4362",1027,"gregor",NA
"4363",1027,"hear",NA
"4364",1027,"mother","anticipation"
"4365",1027,"mother","joy"
"4366",1027,"mother","negative"
"4367",1027,"mother","positive"
"4368",1027,"mother","sadness"
"4369",1027,"mother","trust"
"4370",1027,"express",NA
"4371",1028,"joy","joy"
"4372",1028,"joy","positive"
"4373",1028,"door",NA
"4374",1028,"silent",NA
"4375",1029,"sister",NA
"4376",1029,"looked",NA
"4377",1029,"round",NA
"4378",1030,"alright",NA
"4379",1030,"mother","anticipation"
"4380",1030,"mother","joy"
"4381",1030,"mother","negative"
"4382",1030,"mother","positive"
"4383",1030,"mother","sadness"
"4384",1030,"mother","trust"
"4385",1030,"enter",NA
"4386",1030,"gregor",NA
"4387",1031,"hurriedly",NA
"4388",1031,"pulled",NA
"4389",1031,"sheet",NA
"4390",1031,"lower","negative"
"4391",1031,"lower","sadness"
"4392",1031,"couch","sadness"
"4393",1032,"folds",NA
"4394",1032,"looked",NA
"4395",1033,"thrown",NA
"4396",1033,"chance","surprise"
"4397",1033,"gregor",NA
"4398",1033,"refrained",NA
"4399",1033,"time","anticipation"
"4400",1034,"spying",NA
"4401",1034,"sheet",NA
"4402",1034,"chance","surprise"
"4403",1035,"mother","anticipation"
"4404",1035,"mother","joy"
"4405",1035,"mother","negative"
"4406",1035,"mother","positive"
"4407",1035,"mother","sadness"
"4408",1035,"mother","trust"
"4409",1035,"simply",NA
"4410",1035,"glad","anticipation"
"4411",1035,"glad","joy"
"4412",1035,"glad","positive"
"4413",1036,"sister",NA
"4414",1036,"leading","trust"
"4415",1037,"hand",NA
"4416",1037,"chest",NA
"4417",1037,"drawers",NA
"4418",1037,"heavy",NA
"4419",1037,"pair",NA
"4420",1038,"feeble","negative"
"4421",1038,"feeble","sadness"
"4422",1038,"women",NA
"4423",1038,"heaving",NA
"4424",1038,"gregor",NA
"4425",1038,"listened",NA
"4426",1039,"pushed",NA
"4427",1039,"sister",NA
"4428",1039,"taking",NA
"4429",1039,"heaviest",NA
"4430",1040,"ignoring",NA
"4431",1040,"mother's",NA
"4432",1040,"warnings",NA
"4433",1041,"strain",NA
"4434",1041,"lasted",NA
"4435",1041,"time","anticipation"
"4436",1042,"labouring",NA
"4437",1042,"fifteen",NA
"4438",1042,"minutes",NA
"4439",1042,"mother","anticipation"
"4440",1042,"mother","joy"
"4441",1042,"mother","negative"
"4442",1042,"mother","positive"
"4443",1042,"mother","sadness"
"4444",1042,"mother","trust"
"4445",1043,"leave","negative"
"4446",1043,"leave","sadness"
"4447",1043,"leave","surprise"
"4448",1043,"chest",NA
"4449",1044,"heavy",NA
"4450",1044,"job","positive"
"4451",1044,"finished",NA
"4452",1044,"gregor's",NA
"4453",1044,"father","trust"
"4454",1045,"home",NA
"4455",1045,"leaving",NA
"4456",1045,"middle",NA
"4457",1046,"taking",NA
"4458",1047,"furniture",NA
"4459",1048,"opposite",NA
"4460",1048,"sight",NA
"4461",1048,"bare",NA
"4462",1048,"walls",NA
"4463",1048,"saddened",NA
"4464",1049,"heart",NA
"4465",1049,"gregor",NA
"4466",1049,"feel",NA
"4467",1050,"furniture",NA
"4468",1050,"time","anticipation"
"4469",1051,"feel",NA
"4470",1051,"abandoned","anger"
"4471",1051,"abandoned","fear"
"4472",1051,"abandoned","negative"
"4473",1051,"abandoned","sadness"
"4474",1051,"empty",NA
"4475",1051,"quietly",NA
"4476",1052,"whispering",NA
"4477",1052,"gregor",NA
"4478",1052,"whereabouts",NA
"4479",1053,"hear",NA
"4480",1053,"tone",NA
"4481",1053,"voice",NA
"4482",1054,"convinced","trust"
"4483",1054,"understand",NA
"4484",1054,"words","anger"
"4485",1054,"words","negative"
"4486",1054,"added",NA
"4487",1055,"taking",NA
"4488",1055,"furniture",NA
"4489",1056,"hope","anticipation"
"4490",1056,"hope","joy"
"4491",1056,"hope","positive"
"4492",1056,"hope","surprise"
"4493",1056,"hope","trust"
"4494",1056,"improvement","joy"
"4495",1056,"improvement","positive"
"4496",1056,"improvement","trust"
"4497",1056,"abandoning",NA
"4498",1057,"cope",NA
"4499",1057,"leave","negative"
"4500",1057,"leave","sadness"
"4501",1057,"leave","surprise"
"4502",1058,"gregor",NA
"4503",1059,"unchanged",NA
"4504",1059,"forget","negative"
"4505",1059,"time","anticipation"
"4506",1060,"easier",NA
"4507",1062,"hearing","fear"
"4508",1062,"hearing","negative"
"4509",1062,"words","anger"
"4510",1062,"words","negative"
"4511",1062,"mother","anticipation"
"4512",1062,"mother","joy"
"4513",1062,"mother","negative"
"4514",1062,"mother","positive"
"4515",1062,"mother","sadness"
"4516",1062,"mother","trust"
"4517",1062,"gregor",NA
"4518",1062,"realise",NA
"4519",1063,"lack","negative"
"4520",1063,"direct",NA
"4521",1063,"human",NA
"4522",1063,"communication","trust"
"4523",1063,"monotonous",NA
"4524",1064,"life",NA
"4525",1064,"led",NA
"4526",1064,"family",NA
"4527",1064,"months",NA
"4528",1065,"confused",NA
"4529",1065,"explaining",NA
"4530",1066,"emptied",NA
"4531",1067,"transform",NA
"4532",1067,"cave",NA
"4533",1067,"warm",NA
"4534",1067,"fitted",NA
"4535",1068,"nice",NA
"4536",1068,"furniture",NA
"4537",1068,"inherited",NA
"4538",1069,"crawl","disgust"
"4539",1069,"crawl","negative"
"4540",1069,"unimpeded",NA
"4541",1069,"direction",NA
"4542",1070,"quickly",NA
"4543",1070,"forget","negative"
"4544",1070,"past",NA
"4545",1070,"human",NA
"4546",1071,"close",NA
"4547",1071,"forgetting",NA
"4548",1071,"voice",NA
"4549",1072,"mother","anticipation"
"4550",1072,"mother","joy"
"4551",1072,"mother","negative"
"4552",1072,"mother","positive"
"4553",1072,"mother","sadness"
"4554",1072,"mother","trust"
"4555",1072,"unheard",NA
"4556",1072,"shaken",NA
"4557",1073,"removed",NA
"4558",1073,"stay",NA
"4559",1074,"influence","negative"
"4560",1074,"influence","positive"
"4561",1074,"furniture",NA
"4562",1074,"condition",NA
"4563",1075,"furniture",NA
"4564",1075,"difficult","fear"
"4565",1075,"crawl","disgust"
"4566",1075,"crawl","negative"
"4567",1075,"mindlessly",NA
"4568",1076,"loss","anger"
"4569",1076,"loss","fear"
"4570",1076,"loss","negative"
"4571",1076,"loss","sadness"
"4572",1076,"advantage","positive"
"4573",1078,"sister",NA
"4574",1078,"agree","positive"
"4575",1079,"idea",NA
"4576",1079,"reason","positive"
"4577",1079,"gregor's",NA
"4578",1079,"spokesman","trust"
"4579",1080,"parents",NA
"4580",1080,"concerned","fear"
"4581",1080,"concerned","sadness"
"4582",1080,"meant",NA
"4583",1081,"mother's",NA
"4584",1081,"advice","trust"
"4585",1081,"sufficient",NA
"4586",1081,"reason","positive"
"4587",1081,"insist",NA
"4588",1082,"removing",NA
"4589",1082,"chest",NA
"4590",1082,"drawers",NA
"4591",1082,"desk",NA
"4592",1083,"furniture",NA
"4593",1084,"couch","sadness"
"4594",1084,"childish","negative"
"4595",1084,"perversity",NA
"4596",1085,"unexpected","anticipation"
"4597",1085,"unexpected","fear"
"4598",1085,"unexpected","joy"
"4599",1085,"unexpected","negative"
"4600",1085,"unexpected","positive"
"4601",1085,"unexpected","surprise"
"4602",1085,"confidence","fear"
"4603",1085,"confidence","joy"
"4604",1085,"confidence","positive"
"4605",1085,"confidence","trust"
"4606",1085,"recently",NA
"4607",1085,"acquired",NA
"4608",1086,"insist",NA
"4609",1086,"noticed",NA
"4610",1086,"gregor",NA
"4611",1086,"lot",NA
"4612",1087,"crawl","disgust"
"4613",1087,"crawl","negative"
"4614",1087,"furniture",NA
"4615",1088,"girls",NA
"4616",1088,"age",NA
"4617",1089,"enthusiastic",NA
"4618",1089,"feel",NA
"4619",1090,"tempted",NA
"4620",1090,"grete",NA
"4621",1090,"gregor's",NA
"4622",1091,"situation",NA
"4623",1091,"shocking",NA
"4624",1092,"grete",NA
"4625",1093,"dare","anticipation"
"4626",1093,"dare","trust"
"4627",1093,"enter",NA
"4628",1093,"dominated",NA
"4629",1093,"gregor",NA
"4630",1093,"crawling",NA
"4631",1093,"bare",NA
"4632",1093,"walls",NA
"4633",1096,"refused","negative"
"4634",1096,"refused","sadness"
"4635",1096,"mother","anticipation"
"4636",1096,"mother","joy"
"4637",1096,"mother","negative"
"4638",1096,"mother","positive"
"4639",1096,"mother","sadness"
"4640",1096,"mother","trust"
"4641",1096,"dissuade",NA
"4642",1096,"gregor's",NA
"4643",1096,"mother","anticipation"
"4644",1096,"mother","joy"
"4645",1096,"mother","negative"
"4646",1096,"mother","positive"
"4647",1096,"mother","sadness"
"4648",1096,"mother","trust"
"4649",1097,"looked",NA
"4650",1097,"uneasy","disgust"
"4651",1097,"uneasy","fear"
"4652",1097,"uneasy","negative"
"4653",1097,"stopped",NA
"4654",1097,"speaking",NA
"4655",1098,"helped",NA
"4656",1098,"gregor's",NA
"4657",1098,"sister",NA
"4658",1098,"chest",NA
"4659",1098,"drawers",NA
"4660",1099,"strength","positive"
"4661",1099,"strength","trust"
"4662",1099,"chest",NA
"4663",1099,"drawers",NA
"4664",1099,"gregor",NA
"4665",1100,"writing",NA
"4666",1100,"desk",NA
"4667",1100,"stay",NA
"4668",1101,"women",NA
"4669",1101,"pushed",NA
"4670",1101,"chest",NA
"4671",1101,"drawers",NA
"4672",1101,"groaning",NA
"4673",1102,"gregor",NA
"4674",1102,"poked",NA
"4675",1102,"head",NA
"4676",1102,"couch","sadness"
"4677",1103,"meant",NA
"4678",1103,"careful","positive"
"4679",1104,"considerate","positive"
"4680",1104,"considerate","trust"
"4681",1104,"mother","anticipation"
"4682",1104,"mother","joy"
"4683",1104,"mother","negative"
"4684",1104,"mother","positive"
"4685",1104,"mother","sadness"
"4686",1104,"mother","trust"
"4687",1105,"grete",NA
"4688",1105,"arms",NA
"4689",1105,"round",NA
"4690",1106,"chest",NA
"4691",1106,"pushing",NA
"4692",1106,"pulling",NA
"4693",1107,"moving",NA
"4694",1107,"inch",NA
"4695",1107,"mother","anticipation"
"4696",1107,"mother","joy"
"4697",1107,"mother","negative"
"4698",1107,"mother","positive"
"4699",1107,"mother","sadness"
"4700",1107,"mother","trust"
"4701",1108,"sight",NA
"4702",1108,"gregor",NA
"4703",1108,"ill","anger"
"4704",1108,"ill","disgust"
"4705",1108,"ill","fear"
"4706",1108,"ill","negative"
"4707",1108,"ill","sadness"
"4708",1108,"gregor",NA
"4709",1108,"hurried","anticipation"
"4710",1108,"hurried","negative"
"4711",1109,"backwards","disgust"
"4712",1109,"backwards","negative"
"4713",1109,"couch","sadness"
"4714",1109,"startlement",NA
"4715",1110,"prevent","fear"
"4716",1110,"sheet",NA
"4717",1110,"front",NA
"4718",1110,"moving",NA
"4719",1111,"attract",NA
"4720",1111,"mother's",NA
"4721",1111,"attention","positive"
"4722",1111,"stood",NA
"4723",1112,"remained",NA
"4724",1112,"moment",NA
"4725",1113,"grete",NA
"4726",1115,"gregor",NA
"4727",1115,"assure","trust"
"4728",1115,"unusual",NA
"4729",1116,"happening",NA
"4730",1116,"pieces",NA
"4731",1116,"furniture",NA
"4732",1116,"moved",NA
"4733",1117,"admit",NA
"4734",1117,"women",NA
"4735",1117,"fro",NA
"4736",1118,"calls","anticipation"
"4737",1118,"calls","negative"
"4738",1118,"calls","trust"
"4739",1118,"scraping",NA
"4740",1118,"furniture",NA
"4741",1119,"floor",NA
"4742",1119,"feel",NA
"4743",1119,"assailed",NA
"4744",1120,"head",NA
"4745",1120,"legs",NA
"4746",1120,"pulled",NA
"4747",1121,"body",NA
"4748",1121,"pressed",NA
"4749",1121,"floor",NA
"4750",1121,"forced","fear"
"4751",1121,"forced","negative"
"4752",1121,"admit",NA
"4753",1122,"stand",NA
"4754",1122,"emptying",NA
"4755",1123,"taking",NA
"4756",1123,"dear","positive"
"4757",1124,"chest",NA
"4758",1124,"fretsaw",NA
"4759",1124,"tools",NA
"4760",1125,"threatened",NA
"4761",1125,"remove","anger"
"4762",1125,"remove","fear"
"4763",1125,"remove","negative"
"4764",1125,"remove","sadness"
"4765",1125,"writing",NA
"4766",1125,"desk",NA
"4767",1126,"worn","negative"
"4768",1126,"worn","sadness"
"4769",1126,"floor",NA
"4770",1126,"desk",NA
"4771",1126,"homework","fear"
"4772",1127,"business",NA
"4773",1127,"trainee",NA
"4774",1127,"school","trust"
"4775",1128,"infant","anticipation"
"4776",1128,"infant","fear"
"4777",1128,"infant","joy"
"4778",1128,"infant","positive"
"4779",1128,"infant","surprise"
"4780",1128,"school","trust"
"4781",1128,"wait","anticipation"
"4782",1128,"wait","negative"
"4783",1129,"women's",NA
"4784",1129,"intentions",NA
"4785",1129,"forgotten","fear"
"4786",1129,"forgotten","negative"
"4787",1129,"forgotten","sadness"
"4788",1130,"tired","negative"
"4789",1131,"hear",NA
"4790",1131,"feet",NA
"4791",1131,"stepped",NA
"4792",1132,"heavily","negative"
"4793",1132,"floor",NA
"4794",1134,"women",NA
"4795",1134,"leant",NA
"4796",1134,"desk",NA
"4797",1135,"catching",NA
"4798",1135,"breath",NA
"4799",1135,"sallied",NA
"4800",1135,"changed",NA
"4801",1135,"direction",NA
"4802",1135,"times",NA
"4803",1136,"knowing","positive"
"4804",1136,"save","joy"
"4805",1136,"save","positive"
"4806",1136,"save","trust"
"4807",1136,"attention","positive"
"4808",1137,"suddenly","surprise"
"4809",1137,"caught",NA
"4810",1137,"picture",NA
"4811",1137,"wall",NA
"4812",1138,"denuded",NA
"4813",1138,"lady",NA
"4814",1138,"dressed",NA
"4815",1139,"copious",NA
"4816",1139,"fur",NA
"4817",1139,"hurried","anticipation"
"4818",1139,"hurried","negative"
"4819",1139,"picture",NA
"4820",1139,"pressed",NA
"4821",1140,"glass",NA
"4822",1140,"held",NA
"4823",1140,"firmly",NA
"4824",1140,"hot","anger"
"4825",1141,"belly",NA
"4826",1141,"picture",NA
"4827",1141,"totally",NA
"4828",1141,"covered",NA
"4829",1141,"gregor",NA
"4830",1142,"head",NA
"4831",1143,"door",NA
"4832",1143,"living",NA
"4833",1143,"watch","anticipation"
"4834",1143,"watch","fear"
"4835",1143,"women",NA
"4836",1146,"allowed",NA
"4837",1146,"rest","positive"
"4838",1147,"grete",NA
"4839",1147,"arm",NA
"4840",1147,"mother","anticipation"
"4841",1147,"mother","joy"
"4842",1147,"mother","negative"
"4843",1147,"mother","positive"
"4844",1147,"mother","sadness"
"4845",1147,"mother","trust"
"4846",1148,"carrying",NA
"4847",1148,"grete",NA
"4848",1149,"looked",NA
"4849",1149,"eyes",NA
"4850",1149,"met",NA
"4851",1149,"gregor",NA
"4852",1149,"wall",NA
"4853",1150,"mother","anticipation"
"4854",1150,"mother","joy"
"4855",1150,"mother","negative"
"4856",1150,"mother","positive"
"4857",1150,"mother","sadness"
"4858",1150,"mother","trust"
"4859",1150,"remained",NA
"4860",1150,"calm","positive"
"4861",1150,"bent",NA
"4862",1151,"round",NA
"4863",1151,"albeit",NA
"4864",1151,"hurriedly",NA
"4865",1152,"tremor","anger"
"4866",1152,"tremor","anticipation"
"4867",1152,"tremor","fear"
"4868",1152,"tremor","negative"
"4869",1152,"tremor","sadness"
"4870",1152,"voice",NA
"4871",1153,"living",NA
"4872",1153,"gregor",NA
"4873",1153,"grete",NA
"4874",1153,"mind",NA
"4875",1154,"mother","anticipation"
"4876",1154,"mother","joy"
"4877",1154,"mother","negative"
"4878",1154,"mother","positive"
"4879",1154,"mother","sadness"
"4880",1154,"mother","trust"
"4881",1154,"safe","joy"
"4882",1154,"safe","positive"
"4883",1154,"safe","trust"
"4884",1154,"chase","negative"
"4885",1155,"wall",NA
"4886",1155,"sat",NA
"4887",1155,"unyielding","negative"
"4888",1156,"picture",NA
"4889",1156,"jump","joy"
"4890",1156,"jump","positive"
"4891",1156,"grete's",NA
"4892",1158,"grete's",NA
"4893",1158,"words","anger"
"4894",1158,"words","negative"
"4895",1158,"mother","anticipation"
"4896",1158,"mother","joy"
"4897",1158,"mother","negative"
"4898",1158,"mother","positive"
"4899",1158,"mother","sadness"
"4900",1158,"mother","trust"
"4901",1158,"worried","negative"
"4902",1158,"worried","sadness"
"4903",1158,"stepped",NA
"4904",1159,"enormous",NA
"4905",1159,"brown",NA
"4906",1159,"patch","negative"
"4907",1159,"flowers",NA
"4908",1160,"wallpaper",NA
"4909",1160,"realised",NA
"4910",1160,"gregor",NA
"4911",1161,"screamed",NA
"4912",1161,"god","anticipation"
"4913",1161,"god","fear"
"4914",1161,"god","joy"
"4915",1161,"god","positive"
"4916",1161,"god","trust"
"4917",1161,"god","anticipation"
"4918",1161,"god","fear"
"4919",1161,"god","joy"
"4920",1161,"god","positive"
"4921",1161,"god","trust"
"4922",1161,"arms",NA
"4923",1161,"outstretched",NA
"4924",1161,"fell","negative"
"4925",1161,"fell","sadness"
"4926",1162,"couch","sadness"
"4927",1162,"stayed",NA
"4928",1162,"immobile",NA
"4929",1163,"gregor",NA
"4930",1163,"shouted",NA
"4931",1163,"sister",NA
"4932",1163,"glowering",NA
"4933",1163,"shaking","fear"
"4934",1163,"shaking","negative"
"4935",1163,"fist",NA
"4936",1164,"word","positive"
"4937",1164,"word","trust"
"4938",1164,"spoken",NA
"4939",1164,"directly",NA
"4940",1165,"transformation",NA
"4941",1165,"ran",NA
"4942",1165,"fetch",NA
"4943",1166,"smelling","disgust"
"4944",1166,"smelling","negative"
"4945",1166,"salts",NA
"4946",1166,"bring",NA
"4947",1166,"mother","anticipation"
"4948",1166,"mother","joy"
"4949",1166,"mother","negative"
"4950",1166,"mother","positive"
"4951",1166,"mother","sadness"
"4952",1166,"mother","trust"
"4953",1166,"faint",NA
"4954",1166,"gregor",NA
"4955",1167,"save","joy"
"4956",1167,"save","positive"
"4957",1167,"save","trust"
"4958",1167,"picture",NA
"4959",1167,"stuck",NA
"4960",1168,"fast",NA
"4961",1168,"glass",NA
"4962",1168,"pull","positive"
"4963",1168,"force","anger"
"4964",1168,"force","fear"
"4965",1168,"force","negative"
"4966",1169,"ran",NA
"4967",1169,"advise","positive"
"4968",1169,"advise","trust"
"4969",1169,"sister",NA
"4970",1170,"days",NA
"4971",1170,"stand",NA
"4972",1171,"bottles",NA
"4973",1171,"startled",NA
"4974",1172,"round",NA
"4975",1172,"bottle",NA
"4976",1172,"fell","negative"
"4977",1172,"fell","sadness"
"4978",1172,"ground","trust"
"4979",1172,"broke","fear"
"4980",1172,"broke","negative"
"4981",1172,"broke","sadness"
"4982",1172,"splinter","negative"
"4983",1172,"cut",NA
"4984",1173,"gregor's",NA
"4985",1173,"caustic",NA
"4986",1173,"medicine",NA
"4987",1173,"splashed",NA
"4988",1174,"delaying",NA
"4989",1174,"grete",NA
"4990",1174,"hold",NA
"4991",1174,"bottles",NA
"4992",1175,"ran",NA
"4993",1175,"mother","anticipation"
"4994",1175,"mother","joy"
"4995",1175,"mother","negative"
"4996",1175,"mother","positive"
"4997",1175,"mother","sadness"
"4998",1175,"mother","trust"
"4999",1175,"slammed",NA
"5000",1175,"door",NA
"5001",1176,"shut",NA
"5002",1176,"foot",NA
"5003",1176,"gregor",NA
"5004",1176,"shut",NA
"5005",1176,"mother","anticipation"
"5006",1176,"mother","joy"
"5007",1176,"mother","negative"
"5008",1176,"mother","positive"
"5009",1176,"mother","sadness"
"5010",1176,"mother","trust"
"5011",1177,"death","anger"
"5012",1177,"death","anticipation"
"5013",1177,"death","disgust"
"5014",1177,"death","fear"
"5015",1177,"death","negative"
"5016",1177,"death","sadness"
"5017",1177,"death","surprise"
"5018",1178,"door",NA
"5019",1178,"chase","negative"
"5020",1178,"sister",NA
"5021",1179,"stay",NA
"5022",1179,"mother","anticipation"
"5023",1179,"mother","joy"
"5024",1179,"mother","negative"
"5025",1179,"mother","positive"
"5026",1179,"mother","sadness"
"5027",1179,"mother","trust"
"5028",1179,"wait","anticipation"
"5029",1179,"wait","negative"
"5030",1180,"oppressed",NA
"5031",1180,"anxiety","anger"
"5032",1180,"anxiety","anticipation"
"5033",1180,"anxiety","fear"
"5034",1180,"anxiety","negative"
"5035",1180,"anxiety","sadness"
"5036",1180,"reproach","anger"
"5037",1180,"reproach","disgust"
"5038",1180,"reproach","negative"
"5039",1180,"reproach","sadness"
"5040",1180,"crawl","disgust"
"5041",1180,"crawl","negative"
"5042",1181,"crawled",NA
"5043",1181,"walls",NA
"5044",1181,"furniture",NA
"5045",1181,"ceiling",NA
"5046",1181,"finally","anticipation"
"5047",1181,"finally","disgust"
"5048",1181,"finally","joy"
"5049",1181,"finally","positive"
"5050",1181,"finally","surprise"
"5051",1181,"finally","trust"
"5052",1182,"confusion","anger"
"5053",1182,"confusion","fear"
"5054",1182,"confusion","negative"
"5055",1182,"spin",NA
"5056",1182,"fell","negative"
"5057",1182,"fell","sadness"
"5058",1183,"middle",NA
"5059",1183,"dinner","positive"
"5060",1183,"table",NA
"5061",1185,"lay",NA
"5062",1185,"numb","negative"
"5063",1185,"immobile",NA
"5064",1186,"quiet","positive"
"5065",1186,"quiet","sadness"
"5066",1186,"sign",NA
"5067",1187,"door",NA
"5068",1187,"maid",NA
"5069",1187,"locked",NA
"5070",1187,"kitchen",NA
"5071",1188,"grete",NA
"5072",1188,"answer",NA
"5073",1188,"father","trust"
"5074",1188,"arrived",NA
"5075",1189,"home",NA
"5076",1189,"happened",NA
"5077",1189,"words","anger"
"5078",1189,"words","negative"
"5079",1189,"grete's",NA
"5080",1189,"appearance",NA
"5081",1190,"answered",NA
"5082",1191,"subdued",NA
"5083",1191,"voice",NA
"5084",1191,"openly",NA
"5085",1191,"pressed",NA
"5086",1191,"chest",NA
"5087",1191,"mother's",NA
"5088",1192,"fainted",NA
"5089",1192,"gregor",NA
"5090",1193,"expected","anticipation"
"5091",1193,"father","trust"
"5092",1193,"women",NA
"5093",1194,"listen",NA
"5094",1194,"gregor",NA
"5095",1194,"grete",NA
"5096",1195,"father","trust"
"5097",1196,"bad","anger"
"5098",1196,"bad","disgust"
"5099",1196,"bad","fear"
"5100",1196,"bad","negative"
"5101",1196,"bad","sadness"
"5102",1196,"happened",NA
"5103",1196,"responsible","positive"
"5104",1196,"responsible","trust"
"5105",1196,"act",NA
"5106",1196,"violence","anger"
"5107",1196,"violence","fear"
"5108",1196,"violence","negative"
"5109",1196,"violence","sadness"
"5110",1197,"meant",NA
"5111",1197,"gregor",NA
"5112",1197,"calm","positive"
"5113",1197,"father","trust"
"5114",1198,"time","anticipation"
"5115",1198,"explain","positive"
"5116",1198,"explain","trust"
"5117",1199,"fled","fear"
"5118",1199,"door",NA
"5119",1199,"pressed",NA
"5120",1200,"father","trust"
"5121",1200,"hall",NA
"5122",1201,"straight",NA
"5123",1201,"gregor",NA
"5124",1201,"intentions",NA
"5125",1202,"delay","anger"
"5126",1202,"delay","disgust"
"5127",1202,"delay","fear"
"5128",1202,"delay","negative"
"5129",1202,"delay","sadness"
"5130",1203,"drive",NA
"5131",1203,"door",NA
"5132",1204,"disappear","fear"
"5133",1206,"father","trust"
"5134",1206,"mood",NA
"5135",1206,"notice",NA
"5136",1206,"subtleties",NA
"5137",1207,"ah",NA
"5138",1207,"shouted",NA
"5139",1207,"sounding",NA
"5140",1208,"angry","anger"
"5141",1208,"angry","disgust"
"5142",1208,"angry","negative"
"5143",1208,"glad","anticipation"
"5144",1208,"glad","joy"
"5145",1208,"glad","positive"
"5146",1208,"time","anticipation"
"5147",1208,"gregor",NA
"5148",1208,"drew",NA
